id,idLabel,genreLabel,publisherLabel,esrbLabel,idAltLabel,name,article
http://www.wikidata.org/entity/Q2502662,Naruto: Clash of Ninja series,fighting game,D3 Publisher,,,Naruto: Clash of Ninja,https://en.wikipedia.org/wiki/Naruto:_Clash_of_Ninja
http://www.wikidata.org/entity/Q2514735,Tom Clancy's Splinter Cell,action-adventure game,Ubisoft,,Splinter Cell,Tom Clancy's Splinter Cell,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Splinter_Cell
http://www.wikidata.org/entity/Q2514735,Tom Clancy's Splinter Cell,stealth game,Ubisoft,,Splinter Cell,Tom Clancy's Splinter Cell,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Splinter_Cell
http://www.wikidata.org/entity/Q2515184,Castlevania,platform game,,,,Castlevania,https://en.wikipedia.org/wiki/Castlevania
http://www.wikidata.org/entity/Q2517137,Pajama Sam,adventure game,Atari,,,Pajama Sam,https://en.wikipedia.org/wiki/Pajama_Sam
http://www.wikidata.org/entity/Q2569953,Kirby,platform game,Nintendo,,,Kirby (series),https://en.wikipedia.org/wiki/Kirby_(series)
http://www.wikidata.org/entity/Q173759,EA Sports F1 series,sim racing,EA Sports,,,EA Sports F1 (series),https://en.wikipedia.org/wiki/EA_Sports_F1_(series)
http://www.wikidata.org/entity/Q182409,Amnesia,visual novel,Idea Factory,,,Amnesia (visual novel),https://en.wikipedia.org/wiki/Amnesia_(visual_novel)
http://www.wikidata.org/entity/Q182409,Amnesia,otome game,Idea Factory,,,Amnesia (visual novel),https://en.wikipedia.org/wiki/Amnesia_(visual_novel)
http://www.wikidata.org/entity/Q182409,Amnesia,romantic love,Idea Factory,,,Amnesia (visual novel),https://en.wikipedia.org/wiki/Amnesia_(visual_novel)
http://www.wikidata.org/entity/Q186938,Pro Cycling Manager,simulation video game,,,,Pro Cycling Manager,https://en.wikipedia.org/wiki/Pro_Cycling_Manager
http://www.wikidata.org/entity/Q188196,Mario Kart,racing video game,Nintendo,,MK,Mario Kart,https://en.wikipedia.org/wiki/Mario_Kart
http://www.wikidata.org/entity/Q192156,Call of Duty,first-person shooter,"Activision Publishing, Inc.",,CoD,Call of Duty,https://en.wikipedia.org/wiki/Call_of_Duty
http://www.wikidata.org/entity/Q192156,Call of Duty,third-person shooter,"Activision Publishing, Inc.",,CoD,Call of Duty,https://en.wikipedia.org/wiki/Call_of_Duty
http://www.wikidata.org/entity/Q776174,Alone in the Dark,survival horror,,,,Alone in the Dark,https://en.wikipedia.org/wiki/Alone_in_the_Dark
http://www.wikidata.org/entity/Q785853,Resistance,first-person shooter,,,,Resistance (video game series),https://en.wikipedia.org/wiki/Resistance_(video_game_series)
http://www.wikidata.org/entity/Q790620,Avernum,role-playing video game,Spiderweb Software,,,Avernum,https://en.wikipedia.org/wiki/Avernum
http://www.wikidata.org/entity/Q795183,Thief,stealth game,Eidos Interactive,,,Thief (series),https://en.wikipedia.org/wiki/Thief_(series)
http://www.wikidata.org/entity/Q795299,Marathon,first-person shooter,,Teen,,Marathon Trilogy,https://en.wikipedia.org/wiki/Marathon_Trilogy
http://www.wikidata.org/entity/Q807106,Broken Sword,adventure game,,,,Broken Sword,https://en.wikipedia.org/wiki/Broken_Sword
http://www.wikidata.org/entity/Q810983,BattleTech,,,,,BattleTech,https://en.wikipedia.org/wiki/BattleTech
http://www.wikidata.org/entity/Q1335860,Leisure Suit Larry,adventure game,,,,Leisure Suit Larry,https://en.wikipedia.org/wiki/Leisure_Suit_Larry
http://www.wikidata.org/entity/Q1339152,Test Drive,racing video game,Accolade,,,Test Drive (series),https://en.wikipedia.org/wiki/Test_Drive_(series)
http://www.wikidata.org/entity/Q1343367,Fabula Nova Crystallis Final Fantasy,role-playing video game,,,,Fabula Nova Crystallis Final Fantasy,https://en.wikipedia.org/wiki/Fabula_Nova_Crystallis_Final_Fantasy
http://www.wikidata.org/entity/Q1358734,Alex Kidd,platform game,Sega,,,Alex Kidd,https://en.wikipedia.org/wiki/Alex_Kidd
http://www.wikidata.org/entity/Q1365517,Lufia,role-playing video game,,,,Lufia,https://en.wikipedia.org/wiki/Lufia
