id,idLabel,genreLabel,publisherLabel,esrbLabel,idAltLabel,name,article
http://www.wikidata.org/entity/Q1261992,Caesar IV,,,,,Caesar IV,https://en.wikipedia.org/wiki/Caesar_IV
http://www.wikidata.org/entity/Q1255578,IL-2 Sturmovik: Forgotten Battles,,,,,IL-2 Sturmovik: Forgotten Battles,https://en.wikipedia.org/wiki/IL-2_Sturmovik:_Forgotten_Battles
http://www.wikidata.org/entity/Q1261715,UFO: Enemy Unknown,,,,X-COM: UFO Defense,UFO: Enemy Unknown,https://en.wikipedia.org/wiki/UFO:_Enemy_Unknown
http://www.wikidata.org/entity/Q739580,Assassin's Creed: Bloodlines,,,,,Assassin's Creed: Bloodlines,https://en.wikipedia.org/wiki/Assassin%27s_Creed:_Bloodlines
http://www.wikidata.org/entity/Q739450,The Elder Scrolls II: Daggerfall,,,,,The Elder Scrolls II: Daggerfall,https://en.wikipedia.org/wiki/The_Elder_Scrolls_II:_Daggerfall
http://www.wikidata.org/entity/Q739125,Pro Evolution Soccer 6,,,,"Winning Eleven: Pro Evolution Soccer 2007, World Soccer: Winning Eleven, World Soccer: Winning Eleven 10",Pro Evolution Soccer 6,https://en.wikipedia.org/wiki/Pro_Evolution_Soccer_6
http://www.wikidata.org/entity/Q738909,Gothic 3,,,,,Gothic 3,https://en.wikipedia.org/wiki/Gothic_3
http://www.wikidata.org/entity/Q739591,Devil Summoner: Soul Hackers,,,,,Devil Summoner: Soul Hackers,https://en.wikipedia.org/wiki/Devil_Summoner:_Soul_Hackers
http://www.wikidata.org/entity/Q738725,Pokémon Puzzle Challenge,,,,"Pokemon de Panepon, Pokémon de Panepon, Pokemon Puzzle Challenge",Pokémon Puzzle Challenge,https://en.wikipedia.org/wiki/Pok%C3%A9mon_Puzzle_Challenge
http://www.wikidata.org/entity/Q939588,The Walking Dead: Season One,,,,"The Walking Dead, The Walking Dead: The Game",The Walking Dead (video game),https://en.wikipedia.org/wiki/The_Walking_Dead_(video_game)
http://www.wikidata.org/entity/Q938641,Kingdom Hearts 358/2 Days,,,,,Kingdom Hearts 358/2 Days,https://en.wikipedia.org/wiki/Kingdom_Hearts_358/2_Days
http://www.wikidata.org/entity/Q939500,Might & Magic Heroes VI,,,,Heroes of Might & Magic VI,Might & Magic Heroes VI,https://en.wikipedia.org/wiki/Might_%26_Magic_Heroes_VI
http://www.wikidata.org/entity/Q939806,Resident Evil 6,,,,,Resident Evil 6,https://en.wikipedia.org/wiki/Resident_Evil_6
http://www.wikidata.org/entity/Q936786,Teenage Mutant Ninja Turtles II: Back from the Sewers,,,,"Teenage Mutant Ninja Turtles II, Teenage Mutant Ninja Turtles 2, TMNT 2, TMNT II, Back from the Sewers, Teenage Mutant Ninja Turtles 2: Back from the Sewers, Teenage Mutant Ninja Turtles: Back from the Sewers, TMNT 2: Back from the Sewers, TMNT II: Back from the Sewers",Teenage Mutant Ninja Turtles II: Back from the Sewers,https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles_II:_Back_from_the_Sewers
http://www.wikidata.org/entity/Q936657,Star Trek: Starfleet Command,,,,,Star Trek: Starfleet Command,https://en.wikipedia.org/wiki/Star_Trek:_Starfleet_Command
http://www.wikidata.org/entity/Q938935,Silent Hill Homecoming,,,,Silent Hill: Homecoming,Silent Hill: Homecoming,https://en.wikipedia.org/wiki/Silent_Hill:_Homecoming
http://www.wikidata.org/entity/Q296744,ARMA 2,,,,"Arma 2, ArmA 2, ArmA II, ARMA II, Arma2, Armed Assault 2",ARMA 2,https://en.wikipedia.org/wiki/ARMA_2
http://www.wikidata.org/entity/Q289882,Super Monkey Ball,,,,,Super Monkey Ball (video game),https://en.wikipedia.org/wiki/Super_Monkey_Ball_(video_game)
http://www.wikidata.org/entity/Q288811,Batman: Arkham City,,,,Arkham City,Batman: Arkham City,https://en.wikipedia.org/wiki/Batman:_Arkham_City
http://www.wikidata.org/entity/Q290534,Quake 4,,,,,Quake 4,https://en.wikipedia.org/wiki/Quake_4
http://www.wikidata.org/entity/Q290981,Legends of Wrestling II,,,,,Legends of Wrestling II,https://en.wikipedia.org/wiki/Legends_of_Wrestling_II
http://www.wikidata.org/entity/Q1264434,Duke Nukem II,,,,,Duke Nukem II,https://en.wikipedia.org/wiki/Duke_Nukem_II
http://www.wikidata.org/entity/Q1281317,Code Lyoko: Quest for Infinity,,,,,Code Lyoko: Quest for Infinity,https://en.wikipedia.org/wiki/Code_Lyoko:_Quest_for_Infinity
http://www.wikidata.org/entity/Q1290054,Raiden,,,,,Raiden (video game),https://en.wikipedia.org/wiki/Raiden_(video_game)
http://www.wikidata.org/entity/Q1266307,Call of Duty: World at War – Final Fronts,,,,"Call of Duty: World at War – Final Fronts, Call of Duty: World at War Final Fronts, Call of Duty: World at War: Final Fronts, CoD: WaW: FF",Call of Duty: World at War – Final Fronts,https://en.wikipedia.org/wiki/Call_of_Duty:_World_at_War_%E2%80%93_Final_Fronts
http://www.wikidata.org/entity/Q1277597,Earth 2140,,,,,Earth 2140,https://en.wikipedia.org/wiki/Earth_2140
http://www.wikidata.org/entity/Q1279815,Lost Horizon,,,,,Lost Horizon (video game),https://en.wikipedia.org/wiki/Lost_Horizon_(video_game)
http://www.wikidata.org/entity/Q1265745,Dungeon Siege III,,,,"Dungeon Siege 3, Dungeon Siege Ⅲ",Dungeon Siege III,https://en.wikipedia.org/wiki/Dungeon_Siege_III
http://www.wikidata.org/entity/Q1265969,Sly 3: Honor Among Thieves,,,,,Sly 3: Honor Among Thieves,https://en.wikipedia.org/wiki/Sly_3:_Honor_Among_Thieves
http://www.wikidata.org/entity/Q1299620,Naruto: Ultimate Ninja Storm,,,,,Naruto: Ultimate Ninja Storm,https://en.wikipedia.org/wiki/Naruto:_Ultimate_Ninja_Storm
http://www.wikidata.org/entity/Q739784,Resident Evil 3: Nemesis,,,,,Resident Evil 3: Nemesis,https://en.wikipedia.org/wiki/Resident_Evil_3:_Nemesis
http://www.wikidata.org/entity/Q739654,Assassin's Creed: Revelations,,,,,Assassin's Creed: Revelations,https://en.wikipedia.org/wiki/Assassin%27s_Creed:_Revelations
http://www.wikidata.org/entity/Q739918,Hearts of Iron,,,,"HOI, Heart of Iron, HoI",Hearts of Iron,https://en.wikipedia.org/wiki/Hearts_of_Iron
http://www.wikidata.org/entity/Q739782,Syphon Filter 2,,,,,Syphon Filter 2,https://en.wikipedia.org/wiki/Syphon_Filter_2
http://www.wikidata.org/entity/Q942390,MediEvil,,,,,MediEvil,https://en.wikipedia.org/wiki/MediEvil
http://www.wikidata.org/entity/Q940134,Shift 2 Unleashed,,,,,Shift 2: Unleashed,https://en.wikipedia.org/wiki/Shift_2:_Unleashed
http://www.wikidata.org/entity/Q939837,Syphon Filter,,,,,Syphon Filter (video game),https://en.wikipedia.org/wiki/Syphon_Filter_(video_game)
http://www.wikidata.org/entity/Q940664,Castlevania: Lords of Shadow,,,,,Castlevania: Lords of Shadow,https://en.wikipedia.org/wiki/Castlevania:_Lords_of_Shadow
http://www.wikidata.org/entity/Q942896,Spyro 2: Ripto's Rage!,,,,"Spyro 2, Spyro 2: Ripto's Rage",Spyro 2: Ripto's Rage!,https://en.wikipedia.org/wiki/Spyro_2:_Ripto%27s_Rage!
http://www.wikidata.org/entity/Q1798154,Guitar Hero II,,,,,Guitar Hero II,https://en.wikipedia.org/wiki/Guitar_Hero_II
http://www.wikidata.org/entity/Q1797666,Mario & Luigi: Partners in Time,,,,"Partners in Time, Mario & Luigi 2, Mario and Luigi 2, Mario and Luigi: Partners in Time, mario luigi",Mario & Luigi: Partners in Time,https://en.wikipedia.org/wiki/Mario_%26_Luigi:_Partners_in_Time
http://www.wikidata.org/entity/Q1799178,Guitar Hero: Metallica,,,,,Guitar Hero: Metallica,https://en.wikipedia.org/wiki/Guitar_Hero:_Metallica
http://www.wikidata.org/entity/Q1794108,Football Manager Live,,,,,Football Manager Live,https://en.wikipedia.org/wiki/Football_Manager_Live
http://www.wikidata.org/entity/Q1797550,Mario & Luigi: Superstar Saga,,,,"Mario & Luigi, Mario and Luigi, Mario and Luigi: Superstar Saga, Superstar Saga",Mario & Luigi: Superstar Saga,https://en.wikipedia.org/wiki/Mario_%26_Luigi:_Superstar_Saga
http://www.wikidata.org/entity/Q1798032,The Elder Scrolls: Arena,,,,,The Elder Scrolls: Arena,https://en.wikipedia.org/wiki/The_Elder_Scrolls:_Arena
http://www.wikidata.org/entity/Q301555,New Super Mario Bros.,,,,,New Super Mario Bros.,https://en.wikipedia.org/wiki/New_Super_Mario_Bros.
http://www.wikidata.org/entity/Q308961,Call of Duty 3,,,,COD3,Call of Duty 3,https://en.wikipedia.org/wiki/Call_of_Duty_3
http://www.wikidata.org/entity/Q304258,Empire Earth II,,,,,Empire Earth II,https://en.wikipedia.org/wiki/Empire_Earth_II
http://www.wikidata.org/entity/Q302839,BioShock 2,,,,,BioShock 2,https://en.wikipedia.org/wiki/BioShock_2
http://www.wikidata.org/entity/Q1301576,Faces of War,,,,Outfront II,Faces of War,https://en.wikipedia.org/wiki/Faces_of_War
http://www.wikidata.org/entity/Q1300159,Mercenaries 2: World in Flames,,,,,Mercenaries 2: World in Flames,https://en.wikipedia.org/wiki/Mercenaries_2:_World_in_Flames
http://www.wikidata.org/entity/Q1300499,Mortal Kombat Trilogy,,,,alianse,Mortal Kombat Trilogy,https://en.wikipedia.org/wiki/Mortal_Kombat_Trilogy
http://www.wikidata.org/entity/Q1299648,Mortal Kombat: Armageddon,,,,,Mortal Kombat: Armageddon,https://en.wikipedia.org/wiki/Mortal_Kombat:_Armageddon
http://www.wikidata.org/entity/Q1300810,Mortal Kombat: Special Forces,,,,MK:SF,Mortal Kombat: Special Forces,https://en.wikipedia.org/wiki/Mortal_Kombat:_Special_Forces
http://www.wikidata.org/entity/Q1300673,Mortal Kombat Mythologies: Sub-Zero,,,,MKM:S-Z,Mortal Kombat Mythologies: Sub-Zero,https://en.wikipedia.org/wiki/Mortal_Kombat_Mythologies:_Sub-Zero
http://www.wikidata.org/entity/Q1300262,Soulcalibur IV,,,,,Soulcalibur IV,https://en.wikipedia.org/wiki/Soulcalibur_IV
http://www.wikidata.org/entity/Q743155,Prince of Persia: Warrior Within,,,,Prince of Persia: Revelations,Prince of Persia: Warrior Within,https://en.wikipedia.org/wiki/Prince_of_Persia:_Warrior_Within
http://www.wikidata.org/entity/Q743550,John Madden Football '93,,,,,John Madden Football '93,https://en.wikipedia.org/wiki/John_Madden_Football_%2793
http://www.wikidata.org/entity/Q741716,Warcraft II: Tides of Darkness,,,,,Warcraft II: Tides of Darkness,https://en.wikipedia.org/wiki/Warcraft_II:_Tides_of_Darkness
http://www.wikidata.org/entity/Q742244,Colony Wars: Red Sun,,,,,Colony Wars: Red Sun,https://en.wikipedia.org/wiki/Colony_Wars:_Red_Sun
http://www.wikidata.org/entity/Q743841,F-1 World Grand Prix II,,,,,F-1 World Grand Prix II,https://en.wikipedia.org/wiki/F-1_World_Grand_Prix_II
http://www.wikidata.org/entity/Q743187,Mario Party 3,,,,,Mario Party 3,https://en.wikipedia.org/wiki/Mario_Party_3
http://www.wikidata.org/entity/Q743523,Super Aleste,,,,,Space Megaforce,https://en.wikipedia.org/wiki/Space_Megaforce
http://www.wikidata.org/entity/Q317620,Tomb Raider,,,,,Tomb Raider (1996 video game),https://en.wikipedia.org/wiki/Tomb_Raider_(1996_video_game)
http://www.wikidata.org/entity/Q323862,The Elder Scrolls V: Skyrim,,,,"Elder Scrolls V, Elder Scrolls V Skyrim, Elder Scrolls V: Skyrim, Skyrim, The Elder Scrolls V, The Elder Scrolls V Skyrim",The Elder Scrolls V: Skyrim,https://en.wikipedia.org/wiki/The_Elder_Scrolls_V:_Skyrim
http://www.wikidata.org/entity/Q315256,Luxor 2,,,,,Luxor 2,https://en.wikipedia.org/wiki/Luxor_2
http://www.wikidata.org/entity/Q1801455,Saints Row: The Third,,,,"Saints Row 3, SR3, SRTT",Saints Row: The Third,https://en.wikipedia.org/wiki/Saints_Row:_The_Third
http://www.wikidata.org/entity/Q1800173,Secret of Mana,,,,"Seiken Densetsu 2, SoM",Secret of Mana,https://en.wikipedia.org/wiki/Secret_of_Mana
http://www.wikidata.org/entity/Q1799621,Team Fortress Classic,,,,,Team Fortress Classic,https://en.wikipedia.org/wiki/Team_Fortress_Classic
http://www.wikidata.org/entity/Q1814358,The Settlers 7: Paths to a Kingdom,,,,The Settlers 7,The Settlers 7: Paths to a Kingdom,https://en.wikipedia.org/wiki/The_Settlers_7:_Paths_to_a_Kingdom
http://www.wikidata.org/entity/Q1799879,Manhunt 2,,,,,Manhunt 2,https://en.wikipedia.org/wiki/Manhunt_2
http://www.wikidata.org/entity/Q1808354,Yakuza 3,,,,,Yakuza 3,https://en.wikipedia.org/wiki/Yakuza_3
http://www.wikidata.org/entity/Q944463,MediEvil 2,,,,MediEvil II,MediEvil 2,https://en.wikipedia.org/wiki/MediEvil_2
http://www.wikidata.org/entity/Q943115,Spyro: Year of the Dragon,,,,Spyro 3: Year Of The Dragon,Spyro: Year of the Dragon,https://en.wikipedia.org/wiki/Spyro:_Year_of_the_Dragon
http://www.wikidata.org/entity/Q943546,Spyro: A Hero's Tail,,,,,Spyro: A Hero's Tail,https://en.wikipedia.org/wiki/Spyro:_A_Hero%27s_Tail
http://www.wikidata.org/entity/Q944320,Gran Turismo,,,,,Gran Turismo (1997 video game),https://en.wikipedia.org/wiki/Gran_Turismo_(1997_video_game)
http://www.wikidata.org/entity/Q943377,Spyro: Enter the Dragonfly,,,,,Spyro: Enter the Dragonfly,https://en.wikipedia.org/wiki/Spyro:_Enter_the_Dragonfly
http://www.wikidata.org/entity/Q943073,Tribes Aerial Assault,,,,,Tribes Aerial Assault,https://en.wikipedia.org/wiki/Tribes_Aerial_Assault
http://www.wikidata.org/entity/Q943787,Spyro: Shadow Legacy,,,,,Spyro: Shadow Legacy,https://en.wikipedia.org/wiki/Spyro:_Shadow_Legacy
http://www.wikidata.org/entity/Q327594,Final Fantasy XII,,,,"Final Fantasy, Final Fantasy game, Final Fantasy xii, Final Fantasy xii game, Final Fantasy XII game",Final Fantasy XII,https://en.wikipedia.org/wiki/Final_Fantasy_XII
http://www.wikidata.org/entity/Q335056,Panzer Dragoon Orta,,,,"Panzer Dragoon 4, Panzer Dragoon Next",Panzer Dragoon Orta,https://en.wikipedia.org/wiki/Panzer_Dragoon_Orta
http://www.wikidata.org/entity/Q323981,Left 4 Dead,,,,"L4D, L4D1, Left 4 Dead 1",Left 4 Dead,https://en.wikipedia.org/wiki/Left_4_Dead
http://www.wikidata.org/entity/Q336100,Tales of Destiny,,,,,Tales of Destiny,https://en.wikipedia.org/wiki/Tales_of_Destiny
http://www.wikidata.org/entity/Q744175,Lord Monarch,,,,,Lord Monarch,https://en.wikipedia.org/wiki/Lord_Monarch
http://www.wikidata.org/entity/Q746228,Batman: Arkham Asylum,,,,Arkham Asylum,Batman: Arkham Asylum,https://en.wikipedia.org/wiki/Batman:_Arkham_Asylum
http://www.wikidata.org/entity/Q746280,The Pandora Directive,,,,Tex Murphy: The Pandora Directive,The Pandora Directive,https://en.wikipedia.org/wiki/The_Pandora_Directive
http://www.wikidata.org/entity/Q745481,Dragon Quest X,,,,Dragon Quest X: Mezameshi Itsutsu no Shuzoku Online,Dragon Quest X,https://en.wikipedia.org/wiki/Dragon_Quest_X
http://www.wikidata.org/entity/Q746351,Command & Conquer: Red Alert 3,,,,"C&C:RA3, Command and Conquer: Red Alert 3, Red Alert 3",Command & Conquer: Red Alert 3,https://en.wikipedia.org/wiki/Command_%26_Conquer:_Red_Alert_3
http://www.wikidata.org/entity/Q746351,Command & Conquer: Red Alert 3,,,,"C&C:RA3, Command and Conquer: Red Alert 3, Red Alert 3",Command & Conquer: Red Alert 3,https://en.wikipedia.org/wiki/Command_%26_Conquer:_Red_Alert_3
http://www.wikidata.org/entity/Q944752,Fable,,,,,Fable (2004 video game),https://en.wikipedia.org/wiki/Fable_(2004_video_game)
http://www.wikidata.org/entity/Q945187,Shin Megami Tensei: Devil Survivor,,,,,Shin Megami Tensei: Devil Survivor,https://en.wikipedia.org/wiki/Shin_Megami_Tensei:_Devil_Survivor
http://www.wikidata.org/entity/Q945899,Spy vs. Spy,,,,,Spy vs. Spy (1984 video game),https://en.wikipedia.org/wiki/Spy_vs._Spy_(1984_video_game)
http://www.wikidata.org/entity/Q945371,Wave Race: Blue Storm,,,,,Wave Race: Blue Storm,https://en.wikipedia.org/wiki/Wave_Race:_Blue_Storm
http://www.wikidata.org/entity/Q945822,Aliens Versus Predator: Extinction,,,,,Aliens Versus Predator: Extinction,https://en.wikipedia.org/wiki/Aliens_Versus_Predator:_Extinction
http://www.wikidata.org/entity/Q337865,Far Cry,,,,,Far Cry (video game),https://en.wikipedia.org/wiki/Far_Cry_(video_game)
http://www.wikidata.org/entity/Q338486,Street Fighter X Tekken,,,,,Street Fighter X Tekken,https://en.wikipedia.org/wiki/Street_Fighter_X_Tekken
http://www.wikidata.org/entity/Q338486,Street Fighter X Tekken,,,,,Street Fighter X Tekken,https://en.wikipedia.org/wiki/Street_Fighter_X_Tekken
http://www.wikidata.org/entity/Q339571,X-Men 2: Clone Wars,,,,,X-Men 2: Clone Wars,https://en.wikipedia.org/wiki/X-Men_2:_Clone_Wars
http://www.wikidata.org/entity/Q339485,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,,,,,Dragon Quest Swords,https://en.wikipedia.org/wiki/Dragon_Quest_Swords
http://www.wikidata.org/entity/Q339056,Incubation: Time Is Running Out,,,,,Incubation: Time Is Running Out,https://en.wikipedia.org/wiki/Incubation:_Time_Is_Running_Out
http://www.wikidata.org/entity/Q339348,Abandoned Places,,,,Abandoned Places: A Time for Heroes,Abandoned Places: A Time for Heroes,https://en.wikipedia.org/wiki/Abandoned_Places:_A_Time_for_Heroes
http://www.wikidata.org/entity/Q747836,Halo Wars,,,,,Halo Wars,https://en.wikipedia.org/wiki/Halo_Wars
http://www.wikidata.org/entity/Q747370,Serious Sam: Next Encounter,,,,,Serious Sam: Next Encounter,https://en.wikipedia.org/wiki/Serious_Sam:_Next_Encounter
http://www.wikidata.org/entity/Q748890,Asteroids,,,,,Asteroids (video game),https://en.wikipedia.org/wiki/Asteroids_(video_game)
http://www.wikidata.org/entity/Q748317,Return to Castle Wolfenstein,,,,,Return to Castle Wolfenstein,https://en.wikipedia.org/wiki/Return_to_Castle_Wolfenstein
http://www.wikidata.org/entity/Q748754,Fallout: Brotherhood of Steel,,,,,Fallout: Brotherhood of Steel,https://en.wikipedia.org/wiki/Fallout:_Brotherhood_of_Steel
http://www.wikidata.org/entity/Q749023,Harry Potter and the Prisoner of Azkaban,,,,,Harry Potter and the Prisoner of Azkaban (video game),https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(video_game)
http://www.wikidata.org/entity/Q1837199,Galactic Civilizations II: Dread Lords,,,,,Galactic Civilizations II: Dread Lords,https://en.wikipedia.org/wiki/Galactic_Civilizations_II:_Dread_Lords
http://www.wikidata.org/entity/Q1839174,Sonic Pinball Party,,,,,Sonic Pinball Party,https://en.wikipedia.org/wiki/Sonic_Pinball_Party
http://www.wikidata.org/entity/Q1852226,SSX,,,,Snowboard Supercross,SSX,https://en.wikipedia.org/wiki/SSX
http://www.wikidata.org/entity/Q1851017,International Superstar Soccer,,,,,International Superstar Soccer (video game),https://en.wikipedia.org/wiki/International_Superstar_Soccer_(video_game)
http://www.wikidata.org/entity/Q1837699,Mega Man 4,,,,"Rockman 4, Rockman 4 Aratanaru Yabō",Mega Man 4,https://en.wikipedia.org/wiki/Mega_Man_4
http://www.wikidata.org/entity/Q1826997,DmC: Devil May Cry,,,,DmC:Devil May Cry,DmC: Devil May Cry,https://en.wikipedia.org/wiki/DmC:_Devil_May_Cry
http://www.wikidata.org/entity/Q1848971,Shadowrun,,,,,Shadowrun (1994 video game),https://en.wikipedia.org/wiki/Shadowrun_(1994_video_game)
http://www.wikidata.org/entity/Q1826891,Tom Clancy's Ghost Recon 2,,,,,Tom Clancy's Ghost Recon 2,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Ghost_Recon_2
http://www.wikidata.org/entity/Q751936,Devil May Cry 4,,,,DMC4,Devil May Cry 4,https://en.wikipedia.org/wiki/Devil_May_Cry_4
http://www.wikidata.org/entity/Q752835,Silent Hill 2,,,,,Silent Hill 2,https://en.wikipedia.org/wiki/Silent_Hill_2
http://www.wikidata.org/entity/Q749374,Digimon Adventure: Anode/Cathode Tamer,,,,,Digimon Adventure: Anode/Cathode Tamer,https://en.wikipedia.org/wiki/Digimon_Adventure:_Anode/Cathode_Tamer
http://www.wikidata.org/entity/Q339957,Ace Combat X: Skies of Deception,,,,,Ace Combat X: Skies of Deception,https://en.wikipedia.org/wiki/Ace_Combat_X:_Skies_of_Deception
http://www.wikidata.org/entity/Q357431,Dominions II: The Ascension Wars,,,,,Dominions II: The Ascension Wars,https://en.wikipedia.org/wiki/Dominions_II:_The_Ascension_Wars
http://www.wikidata.org/entity/Q339814,Asphalt 5,,,,,Asphalt 5,https://en.wikipedia.org/wiki/Asphalt_5
http://www.wikidata.org/entity/Q367135,Dirge of Cerberus: Final Fantasy VII,,,,,Dirge of Cerberus: Final Fantasy VII,https://en.wikipedia.org/wiki/Dirge_of_Cerberus:_Final_Fantasy_VII
http://www.wikidata.org/entity/Q367135,Dirge of Cerberus: Final Fantasy VII,,,,,Dirge of Cerberus: Final Fantasy VII,https://en.wikipedia.org/wiki/Dirge_of_Cerberus:_Final_Fantasy_VII
http://www.wikidata.org/entity/Q368286,Civilization,,,,Sid Meier's Civilization,Civilization (video game),https://en.wikipedia.org/wiki/Civilization_(video_game)
http://www.wikidata.org/entity/Q349433,Turok,,,,,Turok (video game),https://en.wikipedia.org/wiki/Turok_(video_game)
http://www.wikidata.org/entity/Q370549,Resistance: Fall of Man,,,,,Resistance: Fall of Man,https://en.wikipedia.org/wiki/Resistance:_Fall_of_Man
http://www.wikidata.org/entity/Q369086,GoldenEye 007,,,,,GoldenEye 007 (1997 video game),https://en.wikipedia.org/wiki/GoldenEye_007_(1997_video_game)
http://www.wikidata.org/entity/Q370055,The Legend of Zelda: A Link to the Past,,,,"A Link to the Past, The Legend of Zelda: Triforce of the Gods, Triforce of the Gods, TLoZ: A Link to the Past, Zelda III",The Legend of Zelda: A Link to the Past,https://en.wikipedia.org/wiki/The_Legend_of_Zelda:_A_Link_to_the_Past
http://www.wikidata.org/entity/Q369264,Super Bomberman 3,,,,,Super Bomberman 3,https://en.wikipedia.org/wiki/Super_Bomberman_3
http://www.wikidata.org/entity/Q1865940,International Superstar Soccer 2000,,,,,International Superstar Soccer 2000,https://en.wikipedia.org/wiki/International_Superstar_Soccer_2000
http://www.wikidata.org/entity/Q1854477,Urban Strike,,,,,Urban Strike,https://en.wikipedia.org/wiki/Urban_Strike
http://www.wikidata.org/entity/Q1860494,Jet Moto,,,,,Jet Moto (video game),https://en.wikipedia.org/wiki/Jet_Moto_(video_game)
http://www.wikidata.org/entity/Q1855957,Nights into Dreams...,,,,"Nights into Dreams, NiGHTS into Dreams..., Nights into Dreams ..., NiGHTS into Dreams ...",Nights into Dreams,https://en.wikipedia.org/wiki/Nights_into_Dreams
http://www.wikidata.org/entity/Q1863895,Sonic Rush,,,,,Sonic Rush,https://en.wikipedia.org/wiki/Sonic_Rush
http://www.wikidata.org/entity/Q1865060,Gauntlet II,,,,,Gauntlet II,https://en.wikipedia.org/wiki/Gauntlet_II
http://www.wikidata.org/entity/Q1871848,Kirby Super Star,,,,Kirby Super Star Ultra,Kirby Super Star,https://en.wikipedia.org/wiki/Kirby_Super_Star
http://www.wikidata.org/entity/Q1865443,Majesty: The Fantasy Kingdom Sim,,,,,Majesty: The Fantasy Kingdom Sim,https://en.wikipedia.org/wiki/Majesty:_The_Fantasy_Kingdom_Sim
http://www.wikidata.org/entity/Q1857761,Trauma Center: Under the Knife,,,,,Trauma Center: Under the Knife,https://en.wikipedia.org/wiki/Trauma_Center:_Under_the_Knife
http://www.wikidata.org/entity/Q1853367,Virtua Tennis,,,,,Virtua Tennis (video game),https://en.wikipedia.org/wiki/Virtua_Tennis_(video_game)
http://www.wikidata.org/entity/Q374820,Darius,,,,,Darius (video game),https://en.wikipedia.org/wiki/Darius_(video_game)
http://www.wikidata.org/entity/Q377242,Tom Clancy's Splinter Cell,,,,Splinter Cell,Tom Clancy's Splinter Cell (video game),https://en.wikipedia.org/wiki/Tom_Clancy%27s_Splinter_Cell_(video_game)
http://www.wikidata.org/entity/Q372412,Sid Meier's Alpha Centauri,,,,,Sid Meier's Alpha Centauri,https://en.wikipedia.org/wiki/Sid_Meier%27s_Alpha_Centauri
http://www.wikidata.org/entity/Q375281,Castlevania: The Adventure ReBirth,,,,,Castlevania: The Adventure ReBirth,https://en.wikipedia.org/wiki/Castlevania:_The_Adventure_ReBirth
http://www.wikidata.org/entity/Q376217,Driver: Parallel Lines,,,,,Driver: Parallel Lines,https://en.wikipedia.org/wiki/Driver:_Parallel_Lines
http://www.wikidata.org/entity/Q375962,Soldier of Fortune II: Double Helix,,,,,Soldier of Fortune II: Double Helix,https://en.wikipedia.org/wiki/Soldier_of_Fortune_II:_Double_Helix
http://www.wikidata.org/entity/Q376672,Runaway 2: The Dream of the Turtle,,,,,Runaway 2: The Dream of the Turtle,https://en.wikipedia.org/wiki/Runaway_2:_The_Dream_of_the_Turtle
http://www.wikidata.org/entity/Q373305,Bloody Roar 4,,,,,Bloody Roar 4,https://en.wikipedia.org/wiki/Bloody_Roar_4
http://www.wikidata.org/entity/Q373112,Romance of the Three Kingdoms VII,,,,,Romance of the Three Kingdoms VII,https://en.wikipedia.org/wiki/Romance_of_the_Three_Kingdoms_VII
http://www.wikidata.org/entity/Q949134,Guitar Hero: Warriors of Rock,,,,,Guitar Hero: Warriors of Rock,https://en.wikipedia.org/wiki/Guitar_Hero:_Warriors_of_Rock
http://www.wikidata.org/entity/Q946795,Max Payne 2: The Fall of Max Payne,,,,Max Payne 2,Max Payne 2: The Fall of Max Payne,https://en.wikipedia.org/wiki/Max_Payne_2:_The_Fall_of_Max_Payne
http://www.wikidata.org/entity/Q948821,The Sims Castaway Stories,,,,The Sims: Castaway Stories,The Sims Castaway Stories,https://en.wikipedia.org/wiki/The_Sims_Castaway_Stories
http://www.wikidata.org/entity/Q948821,The Sims Castaway Stories,,,,The Sims: Castaway Stories,The Sims Castaway Stories,https://en.wikipedia.org/wiki/The_Sims_Castaway_Stories
http://www.wikidata.org/entity/Q947420,Revelations: Persona,,,,"Persona, Persona 1",Revelations: Persona,https://en.wikipedia.org/wiki/Revelations:_Persona
http://www.wikidata.org/entity/Q946149,RPM Tuning,,,,,RPM Tuning,https://en.wikipedia.org/wiki/RPM_Tuning
http://www.wikidata.org/entity/Q946381,Van Buren,,,,,Van Buren (video game),https://en.wikipedia.org/wiki/Van_Buren_(video_game)
http://www.wikidata.org/entity/Q948180,Serious Sam: The First Encounter,,,,"Serious Sam, Serious Sam Classic: The First Encounter",Serious Sam: The First Encounter,https://en.wikipedia.org/wiki/Serious_Sam:_The_First_Encounter
http://www.wikidata.org/entity/Q1880723,Scooby-Doo! Mystery Mayhem,,,,,Scooby-Doo! Mystery Mayhem,https://en.wikipedia.org/wiki/Scooby-Doo!_Mystery_Mayhem
http://www.wikidata.org/entity/Q1890670,Last Ninja 2,,,,,Last Ninja 2,https://en.wikipedia.org/wiki/Last_Ninja_2
http://www.wikidata.org/entity/Q1881315,MDK,,,,,MDK (video game),https://en.wikipedia.org/wiki/MDK_(video_game)
http://www.wikidata.org/entity/Q1883933,Sonic Rivals,,,,,Sonic Rivals,https://en.wikipedia.org/wiki/Sonic_Rivals
